チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.239,13,52,46,5,11,1,0,2,18,6,13,6,1,0,0,0,0,0,0,0.327,0.391,0.718
阪神,0.214,17,47,42,6,9,0,0,5,24,7,9,5,0,0,0,0,0,0,2,0.298,0.571,0.869
広島,0.167,8,25,18,1,3,2,0,0,5,4,5,7,0,0,0,0,0,0,0,0.4,0.278,0.678
ヤクルト,0.217,9,29,23,6,5,1,0,4,18,9,6,6,1,0,0,0,0,0,0,0.379,0.783,1.162
中日,0.22,12,43,41,5,9,2,0,4,23,9,11,2,0,0,0,0,0,0,0,0.256,0.561,0.817
