種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.02,8,8,0,4,1,0,0,0,0,0,0,47.2,42,2,43,12,2,16,16,1.13,0.236,3.45,-
Visitor,3.14,5,5,0,0,3,0,0,0,0,0,0,28.2,23,2,27,13,3,10,10,1.26,0.223,1.97,-
