打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.263,5,21,19,3,5,0,1,0,7,1,3,2,0,0,0,0,0,0,0,.333,.368,0.702
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,.250,1,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,.000,1,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,.333,.000,0.333
7番,.227,6,22,22,0,5,0,0,0,5,1,4,0,0,0,0,0,0,0,0,.227,.227,0.455
8番,.000,2,8,6,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,.250,.000,0.25
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
