打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.385,10,29,26,5,10,0,1,1,15,4,5,3,0,0,0,0,0,1,0,0.448,0.577,1.025
Visitor,0.162,15,40,37,0,6,0,0,0,6,0,9,3,1,0,0,0,0,0,0,0.225,0.162,0.387
