条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.313,88,80,25,1,0,0,0,11,8,0,0,0,0.375
1塁,0.214,29,28,6,1,0,0,1,1,1,0,0,0,0.241
2塁,0.5,9,8,4,0,0,0,0,2,0,0,1,0,0.5
3塁,0.0,3,2,0,0,0,0,1,1,1,0,0,0,0.333
1・2塁,0.143,14,14,2,1,0,0,2,1,0,0,0,0,0.143
1・3塁,0.2,6,5,1,1,0,0,3,1,0,0,0,1,0.167
2・3塁,0.4,6,5,2,0,0,0,5,0,0,0,0,1,0.333
満塁,0.2,11,5,1,0,0,0,7,0,2,0,0,4,0.273
得点圏,0.256,49,39,10,2,0,0,18,5,3,0,1,6,0.271
