条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.295,82,78,23,3,1,0,0,18,3,1,0,0,.329
1塁,.238,26,21,5,1,0,0,0,4,1,0,4,0,.273
2塁,.091,15,11,1,0,0,0,1,3,3,0,1,0,.286
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,8,7,0,0,0,0,0,2,0,0,1,0,.000
1・3塁,.167,6,6,1,0,0,0,1,2,0,0,0,0,.167
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.333,3,3,1,0,1,0,3,0,0,0,0,0,.333
得点圏,.111,32,27,3,0,1,0,5,7,3,0,2,0,.200
