球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,3,30.0%,140.5,0,1,0,1,33.3%,0.0%,.000,1,0,0,0,0,0
スライダー,3,30.0%,121.3,2,0,0,1,66.7%,100.0%,.000,1,0,0,1,0,0
カットボール,2,20.0%,130.5,0,0,1,1,50.0%,0.0%,-,0,0,0,0,0,0
チェンジアップ,1,10.0%,128.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
シンカー,1,10.0%,129.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
