チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,4.5,4,4,0,1,2,0,0,0,0,0,0,22.0,27,1,18,5,1,12,11,1.45,0.31,2.74,-
日本ハム,6.14,2,2,0,0,1,0,0,0,0,0,0,7.1,11,3,12,2,0,5,5,1.77,0.344,7.88,-
ロッテ,2.1,5,5,0,4,1,0,0,0,0,0,0,34.1,30,1,23,5,2,8,8,1.02,0.246,4.63,-
オリックス,3.18,4,4,0,1,1,0,0,0,0,0,0,22.2,25,1,15,6,0,9,8,1.37,0.269,3.38,-
西武,5.4,3,2,1,1,2,0,0,1,1,1,0,15.0,16,2,7,6,0,11,9,1.47,0.271,0.75,3.00
