種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.24,9,8,1,3,3,0,0,1,1,1,0,46.2,50,5,29,17,1,22,22,1.44,0.27,3.8,3.00
Nighter,3.28,10,10,0,4,4,0,0,0,0,0,0,60.1,68,3,47,10,2,26,22,1.29,0.292,3.48,-
