球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
横浜,1.96,22,0,22,1,0,6,0,7,1,1,0,23.0,22,1,21,8,0,8,5,1.3,0.256,-,2.88
東京ドーム,6.23,5,0,5,0,0,2,0,2,0,0,0,4.1,4,0,2,3,0,3,3,1.62,0.25,-,1.44
甲子園,0.00,2,0,2,0,0,0,0,0,0,0,0,2.0,1,0,2,1,0,0,0,1.0,0.143,-,99.00
マツダスタジアム,0.00,3,0,3,0,0,0,0,0,0,0,0,3.2,2,0,2,0,0,0,0,0.55,0.167,-,99.00
神宮,1.29,7,0,7,1,1,3,0,4,1,1,1,7.0,5,0,4,2,0,1,1,1.0,0.2,-,7.00
バンテリンドーム,4.50,6,0,6,2,0,0,0,2,2,2,0,6.0,5,0,8,4,0,3,3,1.5,0.227,-,2.00
Ce その他,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
みずほPayPay,0.00,1,0,1,0,0,1,0,1,0,0,0,0.2,0,0,1,3,0,0,0,4.5,0.0,-,99.00
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,2,0,2,0,0,1,0,1,0,0,0,3.0,1,0,4,2,0,0,0,1.0,0.125,-,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1.0,0.0,-,99.00
