種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.57,5,5,0,2,1,0,0,0,0,0,0,28.2,20,3,15,4,2,8,5,0.84,0.194,2.81,-
Nighter,2.91,11,11,0,4,4,0,0,0,0,0,0,65.0,54,7,29,12,7,22,21,1.02,0.227,3.13,-
