球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ベルーナドーム,2.31,4,4,0,2,0,0,0,0,0,0,0,23.1,14,2,15,4,2,6,6,0.77,0.169,3.27,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,3.60,1,1,0,0,1,0,0,0,0,0,0,5.0,7,1,4,1,0,5,2,1.6,0.333,4.50,-
ZOZOマリン,4.12,3,3,0,1,2,0,0,0,0,0,0,19.2,20,2,5,4,1,10,9,1.22,0.274,2.45,-
楽天モバイル,2.40,3,3,0,1,1,0,0,0,0,0,0,15.0,11,2,6,4,2,4,4,1.0,0.204,5.50,-
京セラD大阪,0.00,1,1,0,1,0,0,0,0,0,0,0,6.0,3,0,3,0,2,0,0,0.5,0.15,1.29,-
Pa その他,2.41,3,3,0,1,1,0,0,0,0,0,0,18.2,17,3,10,3,2,5,5,1.07,0.243,1.42,-
東京ドーム,0.00,1,1,0,0,0,0,0,0,0,0,0,6.0,2,0,1,0,0,0,0,0.33,0.1,2.57,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
