チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
日本ハム,3.48,2,2,0,1,1,0,0,0,0,0,0,10.1,11,1,10,3,1,7,4,1.35,0.268,4.91,-
ロッテ,3.45,5,5,0,2,2,0,0,0,0,0,0,31.1,29,3,10,5,4,13,12,1.09,0.254,2.45,-
楽天,1.71,4,4,0,1,1,0,0,0,0,0,0,21.0,12,2,9,5,2,4,4,0.81,0.164,4.50,-
オリックス,2.41,3,3,0,1,1,0,0,0,0,0,0,18.2,16,3,10,3,2,5,5,1.02,0.229,1.35,-
