条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.203,244,227,46,4,0,6,31,10,7,0,0,0.258
1塁,0.283,67,60,17,2,0,2,6,4,1,2,0,0.338
2塁,0.333,15,12,4,0,1,1,2,1,0,2,0,0.385
3塁,0.167,8,6,1,1,0,0,0,1,1,0,0,0.375
1・2塁,0.158,21,19,3,1,0,1,5,0,0,2,0,0.158
1・3塁,0.286,11,7,2,0,0,0,0,0,0,0,4,0.182
2・3塁,0.0,7,6,0,0,0,0,0,0,0,1,0,0.0
満塁,0.25,4,4,1,0,0,0,0,0,0,0,0,0.25
得点圏,0.204,66,54,11,2,1,2,7,2,1,5,4,0.23
