球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,42,57.5%,145.0,3,7,14,15,57.1%,15.0%,0.2,5,1,1,2,0,0
フォーク,16,21.9%,136.8,1,2,6,3,56.3%,9.1%,0.0,5,0,0,1,1,0
カットボール,9,12.3%,138.1,1,1,2,2,44.4%,16.7%,0.5,4,2,0,1,0,0
カーブ,5,6.8%,115.8,0,1,0,3,20.0%,0.0%,1.0,1,1,0,0,0,0
チェンジアップ,1,1.4%,139.0,0,0,0,0,0.0%,0.0%,0.0,1,0,0,0,0,0
