打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.204,23,66,54,3,11,4,0,1,18,4,11,6,0,0,5,1,1,0,2,0.279,0.333,0.612
Visitor,0.16,24,53,50,3,8,1,0,0,9,1,12,1,0,0,2,0,0,0,1,0.176,0.18,0.356
