チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.222,3,14,9,2,2,0,0,0,2,0,2,5,1,0,0,0,1,0,0,0.5,0.222,0.722
日本ハム,0.25,3,12,12,0,3,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0.25,0.417,0.667
ロッテ,0.2,3,11,10,0,2,0,0,0,2,2,2,1,0,0,0,0,1,0,1,0.273,0.2,0.473
楽天,0.5,3,7,6,2,3,1,0,1,7,1,2,1,0,0,0,0,0,0,0,0.571,1.167,1.738
オリックス,0.308,3,14,13,1,4,0,0,0,4,1,2,1,0,0,0,0,1,1,0,0.357,0.308,0.665
西武,0.273,3,12,11,0,3,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0.333,0.364,0.697
