球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,10,41.7%,146.4,2,2,1,4,50.0%,50.0%,.000,2,0,0,1,0,0
スライダー,6,25.0%,131.4,2,1,2,0,83.3%,40.0%,1.000,1,1,0,0,0,0
チェンジアップ,6,25.0%,123.8,3,1,1,1,83.3%,75.0%,.000,2,0,0,2,0,0
フォーク,1,4.2%,127.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
カットボール,1,4.2%,138.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
