球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,1177,46.0%,149.6,121,206,276,362,51.2%,19.9%,0.208,265,55,7,61,21,2
スライダー,461,18.0%,138.2,80,63,106,138,54.0%,30.8%,0.237,97,23,2,24,8,1
カーブ,413,16.1%,123.9,55,89,75,142,53.0%,30.2%,0.113,97,11,0,46,7,0
チェンジアップ,359,14.0%,133.9,78,48,39,132,46.0%,43.6%,0.213,94,20,1,32,5,0
縦スライダー,125,4.9%,130.7,19,21,21,47,48.8%,33.3%,0.08,25,2,0,9,1,0
カットボール,26,1.0%,141.8,3,2,4,12,34.6%,25.0%,0.2,5,1,0,0,0,0
