条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.340,57,53,18,2,0,1,0,1,0,2,1,0.345
1-0より,.333,32,30,10,1,0,0,0,0,0,2,0,0.333
2-0より,.556,10,9,5,1,0,0,0,1,0,0,0,0.6
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.393,60,56,22,2,0,0,0,0,2,2,0,0.414
1-1より,.400,51,50,20,1,0,0,0,0,0,1,0,0.4
2-1より,.296,30,27,8,1,0,1,0,0,0,3,0,0.296
3-1より,.500,18,10,5,0,0,1,0,7,0,0,1,0.667
0-2より,.197,67,66,13,1,0,0,28,0,1,0,0,0.209
1-2より,.233,86,86,20,2,0,0,26,0,0,0,0,0.233
2-2より,.167,91,90,15,0,0,0,39,0,0,0,1,0.165
3-2より,.222,52,36,8,3,0,0,9,16,0,0,0,0.462
