球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
京セラD大阪,.222,26,78,72,2,16,2,0,0,18,2,14,6,0,0,0,0,0,0,0,.282,.250,0.532
みずほPayPay,.182,4,12,11,1,2,0,0,1,5,1,4,1,0,0,0,0,0,0,0,.250,.455,0.705
エスコンＦ,.333,5,13,12,1,4,1,0,0,5,0,4,1,0,0,0,0,0,0,0,.385,.417,0.801
ZOZOマリン,.000,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天モバイル,.222,5,11,9,1,2,1,0,0,3,1,2,2,0,0,0,0,0,0,0,.364,.333,0.697
ベルーナドーム,.125,2,8,8,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,.125,.125,0.25
Pa その他,.250,2,8,8,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,.250,.625,0.875
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,.333,3,3,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.333,.333,0.667
バンテリンドーム,1.000,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.000,1.000,2.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
