条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.278,75,72,20,3,0,1,1,12,3,0,0,0,0.307
1塁,0.2,27,25,5,0,0,1,2,7,2,0,0,0,0.259
2塁,0.125,10,8,1,1,0,0,1,2,2,0,0,0,0.3
3塁,0.333,4,3,1,0,0,0,1,2,1,0,0,0,0.5
1・2塁,0.2,10,10,2,0,0,0,1,6,0,0,0,0,0.2
1・3塁,0.0,3,1,0,0,0,0,0,0,2,0,0,0,0.667
2・3塁,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0.5
満塁,0.0,7,7,0,0,0,0,0,2,0,0,0,0,0.0
得点圏,0.133,36,30,4,1,0,0,3,12,6,0,0,0,0.278
