条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.227,25,22,5,0,0,0,0,6,3,0,0,0,0.32
1塁,.000,7,5,0,0,0,0,0,2,1,0,1,0,0.167
2塁,.250,4,4,1,0,0,1,2,1,0,0,0,0,0.25
3塁,-,1,0,0,0,0,0,1,0,0,0,0,1,0.0
1・2塁,.000,11,6,0,0,0,0,0,0,4,0,1,0,0.4
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2・3塁,.333,3,3,1,0,0,0,2,0,0,0,0,0,0.333
満塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,0.0
得点圏,.133,21,15,2,0,0,1,5,1,4,0,1,1,0.3
