アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,37,30.6%,安打,25,62.5%
フライ,34,28.1%,四死球,14,35.0%
空三振,37,30.6%,失策出塁,1,2.5%
見三振,12,9.9%,野選,0,0.0%
犠打,1,0.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
