条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.205,95,88,18,2,0,0,35,6,1,0,0,0.263
1塁,0.115,30,26,3,1,0,0,7,2,1,1,0,0.207
2塁,0.182,12,11,2,0,0,0,3,1,0,0,0,0.25
3塁,0.0,3,3,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.0,9,8,0,0,0,0,1,0,1,0,0,0.111
1・3塁,0.0,4,2,0,0,0,0,0,1,0,0,1,0.25
2・3塁,0.5,3,2,1,0,0,0,1,0,0,0,1,0.333
満塁,0.25,5,4,1,0,0,0,1,1,0,0,0,0.4
得点圏,0.133,36,30,4,0,0,0,7,3,1,0,2,0.222
