種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.76,21,0,21,3,0,11,2,14,5,3,0,23.2,14,0,22,6,1,2,2,0.85,0.171,-,11.83
Visitor,0.95,19,0,19,1,1,10,3,11,4,1,1,19.0,11,0,27,5,2,2,2,0.84,0.177,-,9.5
