球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,269,53.4%,148.9,33,37,63,79,49.4%,21.6%,0.244,78,19,4,24,4,0
カーブ,74,14.7%,126.4,8,13,11,28,43.2%,24.2%,0.294,17,5,0,3,0,0
スライダー,59,11.7%,132.3,5,17,8,22,50.8%,25.0%,0.222,9,2,0,2,1,0
ツーシーム,50,9.9%,146.1,6,11,4,20,42.0%,31.6%,0.333,12,4,0,3,2,0
スプリット,45,8.9%,139.2,3,8,8,20,42.2%,17.6%,0.0,7,0,0,1,1,0
チェンジアップ,7,1.4%,139.7,2,1,2,2,71.4%,50.0%,0.0,1,0,0,1,0,0
