チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.86,2,0,2,0,0,0,0,0,0,0,0,2.1,2,1,1,1,0,1,1,1.29,0.222,-,2.33
ＤｅＮＡ,27.00,1,0,1,0,0,0,0,0,0,0,0,1.0,4,0,0,0,0,3,3,4.0,0.667,-,0.33
広島,0.00,2,0,2,0,0,0,0,0,0,0,0,1.2,2,0,2,0,0,0,0,1.2,0.4,-,99.00
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
中日,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
