条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.192,136,130,25,7,1,0,0,51,6,0,0,0,0.228
1塁,0.22,59,41,9,1,0,0,0,8,1,1,16,0,0.256
2塁,0.192,28,26,5,1,0,0,2,8,1,0,1,0,0.222
3塁,0.0,6,5,0,0,0,0,1,2,0,0,1,0,0.0
1・2塁,0.364,30,22,8,1,1,0,8,4,2,0,6,0,0.417
1・3塁,0.375,8,8,3,0,0,0,3,0,0,0,0,0,0.375
2・3塁,0.25,4,4,1,0,0,0,1,1,0,0,0,0,0.25
満塁,0.3,10,10,3,1,0,0,6,2,0,0,0,0,0.3
得点圏,0.267,86,75,20,3,1,0,21,17,3,0,8,0,0.295
