アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,31,20.7%,安打,29,69.0%
フライ,46,30.7%,四死球,13,31.0%
空三振,60,40.0%,失策出塁,0,0.0%
見三振,10,6.7%,野選,0,0.0%
犠打,3,2.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
