種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.48,19,0,19,1,1,10,0,11,1,1,1,18.2,10,1,27,7,0,1,1,0.91,0.154,-,18.67
Nighter,1.41,33,0,33,2,0,21,1,23,3,2,0,32.0,19,2,43,6,0,5,5,0.78,0.171,-,6.4
