チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,5.14,7,0,7,2,1,1,2,3,4,2,1,7.0,8,0,6,3,0,4,4,1.57,0.333,-,1.75
日本ハム,4.5,7,0,7,0,1,1,0,1,0,0,1,6.0,9,0,3,3,0,3,3,2.0,0.36,-,2.0
ロッテ,2.25,13,0,13,0,0,2,5,2,5,0,0,12.0,11,2,11,4,1,3,3,1.25,0.25,-,4.0
オリックス,3.6,9,1,8,1,2,1,3,2,4,1,1,10.0,13,1,8,3,0,4,4,1.6,0.317,0.00,4.0
西武,3.46,12,0,12,0,0,2,4,2,4,0,0,13.0,12,1,8,5,1,5,5,1.31,0.255,-,2.6
