種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
先発,1.39,15,15,0,6,3,0,0,0,0,0,0,90.2,53,1,113,20,6,19,14,0.81,.168,2.97,-
救援,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-,-,-,-
