チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,1.93,3,3,0,0,0,0,0,0,0,0,0,14.0,10,0,22,5,3,3,3,1.07,0.196,3.60,-
ＤｅＮＡ,1.67,4,4,0,1,1,0,0,0,0,0,0,27.0,13,1,30,3,1,5,5,0.59,0.143,1.29,-
広島,0.00,1,1,0,0,1,0,0,0,0,0,0,5.0,4,0,8,3,0,3,0,1.4,0.2,0.00,-
ヤクルト,1.08,4,4,0,3,0,0,0,0,0,0,0,25.0,15,0,24,5,0,4,3,0.8,0.174,4.85,-
中日,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
