月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.160,14,54,50,3,8,0,1,0,10,2,16,4,0,0,0,0,1,0,0,.222,.200,0.422
5月,.111,20,28,27,2,3,2,0,0,5,3,10,1,0,0,0,0,4,0,1,.143,.185,0.328
6月,.200,17,39,35,3,7,2,0,1,12,3,7,2,1,0,0,2,1,0,2,.231,.343,0.574
7月,.241,15,35,29,4,7,2,1,0,11,1,9,6,0,0,0,0,4,0,0,.371,.379,0.751
8月,.071,12,16,14,4,1,1,0,0,2,1,5,1,0,1,0,0,0,0,0,.188,.143,0.33
9月,.222,12,21,18,2,4,0,0,1,7,2,7,2,0,0,1,0,1,0,0,.300,.389,0.689
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
