条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.235,61,51,12,0,1,0,15,10,0,0,0,0.361
1塁,0.125,29,24,3,0,0,2,4,2,0,3,0,0.192
2塁,0.2,6,5,1,0,0,0,2,0,1,0,0,0.333
3塁,0.0,3,2,0,0,0,0,1,0,1,0,0,0.333
1・2塁,0.5,5,4,2,0,0,0,0,1,0,0,0,0.6
1・3塁,0.0,3,1,0,0,0,0,0,1,0,0,1,0.333
2・3塁,1.0,1,1,1,0,0,0,0,0,0,0,0,1.0
満塁,0.2,6,5,1,1,0,0,3,0,0,0,1,0.167
得点圏,0.278,24,18,5,1,0,0,6,2,2,0,2,0.375
