種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.8,5,0,5,0,1,1,0,1,0,0,1,5.0,4,0,4,4,0,1,1,1.6,0.235,-,5.0
Nighter,4.57,21,0,21,2,0,1,0,3,2,2,0,21.2,16,2,21,10,2,11,11,1.2,0.211,-,1.97
