チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.2,3,5,5,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0.2,0.2,0.4
阪神,0.333,2,3,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0.333,0.667,1.0
ＤｅＮＡ,0.3,3,10,10,1,3,0,1,0,5,2,2,0,0,0,0,0,1,0,0,0.3,0.5,0.8
広島,0.3,3,11,10,0,3,1,0,0,4,0,2,1,0,0,0,0,0,1,0,0.364,0.4,0.764
ヤクルト,0.417,3,14,12,3,5,0,2,0,9,4,1,2,0,0,0,0,0,1,0,0.5,0.75,1.25
中日,0.167,3,13,12,2,2,0,1,0,4,0,3,1,0,0,0,0,0,1,0,0.231,0.333,0.564
