打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,59,18,0.305,1,12,5,2,0,0.359
2打席目,63,19,0.302,0,14,3,0,0,0.333
3打席目,62,12,0.194,0,18,2,0,0,0.219
4打席目,45,11,0.244,0,14,6,0,0,0.333
5打席目以上,24,2,0.083,0,7,4,1,0,0.214
