チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.083,21,39,36,4,3,0,0,0,3,1,15,2,0,0,1,0,5,1,0,0.132,0.083,0.215
ロッテ,0.24,18,53,50,8,12,1,4,0,21,1,12,3,0,0,0,0,6,1,1,0.283,0.42,0.703
楽天,0.25,22,63,56,6,14,1,1,1,20,5,17,5,0,0,2,0,5,3,0,0.311,0.357,0.669
オリックス,0.31,19,45,42,13,13,1,0,0,14,4,8,1,0,2,0,0,4,0,1,0.356,0.333,0.689
西武,0.188,21,51,48,6,9,0,1,0,11,1,10,3,0,0,0,0,3,2,1,0.235,0.229,0.464
