条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.169,142,136,23,5,1,1,46,6,0,0,0,0.204
1塁,0.208,28,24,5,0,0,0,7,1,0,3,0,0.24
2塁,0.083,17,12,1,0,0,1,2,4,0,1,0,0.313
3塁,0.0,4,4,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.182,11,11,2,0,0,0,5,0,0,0,0,0.182
1・3塁,0.0,5,5,0,0,0,0,3,0,0,0,0,0.0
2・3塁,0.5,2,2,1,0,0,1,1,0,0,0,0,0.5
満塁,0.0,2,1,0,0,0,0,0,0,0,0,1,0.0
得点圏,0.114,41,35,4,0,0,2,12,4,0,1,1,0.2
