アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,2,28.6%,安打,2,66.7%
フライ,1,14.3%,四死球,1,33.3%
空三振,1,14.3%,失策出塁,0,0.0%
見三振,3,42.9%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
