球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,8,66.7%,139.1,0,2,0,4,25.0%,0.0%,.000,2,0,0,0,1,0
カーブ,2,16.7%,108.0,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
カットボール,2,16.7%,127.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
