チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,2.19,13,0,13,0,2,2,5,2,5,0,2,12.1,11,1,19,5,2,5,3,1.3,0.229,-,2.47
ロッテ,1.59,11,0,11,1,1,1,6,2,7,1,1,11.1,4,1,10,5,2,2,2,0.79,0.108,-,5.67
楽天,3.6,10,0,10,1,0,3,4,4,5,1,0,10.0,10,0,13,2,3,4,4,1.2,0.27,-,2.5
オリックス,1.69,11,0,11,0,1,2,5,2,5,0,1,10.2,10,0,18,6,2,2,2,1.5,0.25,-,5.33
西武,1.5,12,0,12,0,0,1,8,1,8,0,0,12.0,11,1,16,2,0,3,2,1.08,0.244,-,4.0
