アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,25,26.6%,安打,27,73.0%
フライ,40,42.6%,四死球,10,27.0%
空三振,20,21.3%,失策出塁,0,0.0%
見三振,8,8.5%,野選,0,0.0%
犠打,1,1.1%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
