打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.208,19,83,72,8,15,5,0,0,20,3,16,4,0,4,1,2,0,0,0,.280,.278,0.558
2番,.250,1,4,4,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.250,.250,0.5
3番,.250,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,0.5
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.250,1,4,4,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,.250,.250,0.5
6番,.417,4,12,12,1,5,1,0,0,6,1,2,0,0,0,0,0,0,0,1,.417,.500,0.917
7番,.000,2,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
