月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7月,.250,7,13,12,2,3,0,0,0,3,2,5,1,0,0,0,0,0,0,0,.308,.250,0.558
8月,.241,23,93,83,9,20,6,0,0,26,2,17,4,0,4,1,1,0,0,0,.304,.313,0.618
9月,.200,13,22,20,0,4,0,0,0,4,2,5,1,0,0,0,1,0,0,1,.227,.200,0.427
10月,.000,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
