月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.206,19,74,63,7,13,3,0,2,22,8,10,10,1,0,0,1,0,0,3,.311,.349,0.66
5月,.192,22,76,73,1,14,1,0,1,18,3,13,3,1,0,0,0,0,0,1,.224,.247,0.47
6月,.196,20,58,51,4,10,2,0,1,15,5,12,5,0,2,0,0,0,0,0,.293,.294,0.587
7月,.295,18,68,61,3,18,5,0,2,29,8,12,6,0,0,0,1,2,0,0,.353,.475,0.828
8月,.214,16,62,56,5,12,2,0,3,23,6,13,5,2,0,0,1,1,0,0,.274,.411,0.685
9月,.324,13,39,34,5,11,4,0,3,24,7,3,4,0,0,0,1,0,1,0,.385,.706,1.09
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
