打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.196,19,64,56,6,11,2,0,3,22,11,13,8,0,0,0,0,0,0,1,0.297,0.393,0.69
Nighter,0.238,89,313,282,19,67,15,0,9,109,26,50,25,4,2,0,4,3,1,3,0.3,0.387,0.687
