球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
神宮,.242,59,202,178,19,43,10,0,10,83,25,31,22,2,1,0,1,2,1,1,.327,.466,0.793
東京ドーム,.118,5,18,17,0,2,1,0,0,3,0,3,1,0,0,0,0,0,0,1,.167,.176,0.343
甲子園,.261,7,25,23,1,6,1,0,0,7,1,5,2,0,0,0,0,0,0,0,.320,.304,0.624
横浜,.174,8,27,23,2,4,1,0,1,8,3,2,3,0,0,0,1,0,0,0,.259,.348,0.607
マツダスタジアム,.212,8,35,33,0,7,1,0,0,8,2,6,2,1,0,0,0,1,0,0,.257,.242,0.5
バンテリンドーム,.320,8,27,25,0,8,2,0,0,10,2,6,2,0,0,0,0,0,0,1,.370,.400,0.77
Ce その他,.000,2,8,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,.000,.000,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,.111,3,9,9,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.111,.111,0.222
ZOZOマリン,.400,3,11,10,3,4,1,0,1,8,2,2,0,0,1,0,0,0,0,0,.455,.800,1.255
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.182,3,13,11,0,2,0,0,0,2,1,4,1,1,0,0,1,0,0,0,.231,.182,0.413
ベルーナドーム,.500,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.500,.500,1.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
