チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.067,6,18,15,1,1,0,0,0,1,1,2,3,0,0,0,0,1,0,0,0.222,0.067,0.289
ロッテ,0.174,9,28,23,2,4,2,0,1,9,2,5,4,0,0,1,0,0,0,0,0.296,0.391,0.688
楽天,0.227,9,25,22,0,5,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0.32,0.227,0.547
オリックス,0.267,6,18,15,0,4,0,0,0,4,1,2,3,0,0,0,0,1,0,0,0.389,0.267,0.656
西武,0.25,4,9,8,1,2,0,0,1,5,3,4,0,0,0,1,0,0,0,0,0.25,0.625,0.875
