チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
阪神,0.00,1,1,0,1,0,0,0,0,0,0,0,5.0,2,0,7,2,0,1,0,0.8,0.125,3.00,-
ＤｅＮＡ,3.38,1,1,0,0,0,0,0,0,0,0,0,5.1,7,0,6,0,0,2,2,1.31,0.318,3.60,-
広島,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ヤクルト,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,5,1,4,1,0,3,3,1.2,0.333,0.00,-
中日,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
