種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.01,15,6,9,2,2,1,0,1,0,0,0,44.2,40,2,48,10,1,11,10,1.12,0.233,3.9,14.33
Visitor,3.47,14,9,5,4,4,1,0,2,1,1,0,46.2,54,4,44,13,4,22,18,1.44,0.297,2.57,-
