打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.255,27,110,106,8,27,3,1,0,32,5,26,2,0,2,0,0,0,0,1,0.282,0.302,0.584
Nighter,0.289,81,334,311,34,90,24,2,3,127,32,59,14,0,6,0,3,1,0,1,0.329,0.408,0.738
