チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.0,7,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0
阪神,0.059,11,19,17,1,1,0,0,0,1,1,7,1,0,0,1,0,2,0,0,0.111,0.059,0.17
ＤｅＮＡ,0.0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
広島,0.5,9,5,4,1,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0.6,0.5,1.1
中日,0.143,7,8,7,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0.143,0.143,0.286
