球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
マツダスタジアム,2.29,15,15,0,7,6,0,0,0,0,0,0,106.0,83,5,66,27,0,29,27,1.04,0.22,3.74,-
東京ドーム,7.71,1,1,0,0,1,0,0,0,0,0,0,7.0,8,1,4,0,0,6,6,1.14,0.286,4.50,-
甲子園,2.50,3,3,0,1,2,0,0,0,0,0,0,18.0,18,0,11,6,0,5,5,1.33,0.265,1.29,-
横浜,2.70,4,4,0,1,1,0,0,0,0,0,0,26.2,26,3,11,5,0,10,8,1.16,0.255,2.70,-
神宮,10.38,2,2,0,0,1,0,0,0,0,0,0,8.2,15,1,6,4,0,10,10,2.19,0.395,5.40,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,7.20,1,1,0,0,1,0,0,0,0,0,0,5.0,8,3,4,0,1,4,4,1.6,0.364,0.00,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
