条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.19,125,116,22,3,0,2,2,22,7,2,0,0,0.248
1塁,0.281,39,32,9,1,0,2,4,8,5,1,1,0,0.395
2塁,0.214,16,14,3,1,0,0,1,3,1,0,1,0,0.267
3塁,0.0,6,3,0,0,0,0,1,0,2,0,0,1,0.333
1・2塁,0.133,18,15,2,1,0,0,1,5,2,0,1,0,0.235
1・3塁,0.2,11,10,2,0,0,0,4,2,0,1,0,0,0.273
2・3塁,0.333,4,3,1,1,0,0,2,0,1,0,0,0,0.5
満塁,0.4,5,5,2,1,0,0,3,2,0,0,0,0,0.4
得点圏,0.2,60,50,10,4,0,0,12,12,6,1,2,1,0.293
