条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.278,24,18,5,2,0,1,0,1,2,3,0,0.381
1-0より,.538,13,13,7,1,0,1,0,0,0,0,0,0.538
2-0より,.667,3,3,2,1,0,0,0,0,0,0,0,0.667
3-0より,-,3,0,0,0,0,0,0,2,1,0,0,1.0
0-1より,.238,21,21,5,1,0,0,0,0,0,0,0,0.238
1-1より,.350,20,20,7,1,0,0,0,0,0,0,0,0.35
2-1より,.200,10,10,2,0,0,1,0,0,0,0,0,0.2
3-1より,.500,10,6,3,1,0,1,0,4,0,0,0,0.7
0-2より,.077,13,13,1,0,0,0,6,0,0,0,0,0.077
1-2より,.064,48,47,3,0,0,0,22,0,0,0,1,0.063
2-2より,.042,25,24,1,0,0,0,8,0,1,0,0,0.08
3-2より,.217,34,23,5,1,0,0,6,11,0,0,0,0.471
