条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.333,38,33,11,2,1,1,5,5,0,0,0,0.421
1塁,0.25,22,20,5,1,0,0,2,0,1,1,0,0.286
2塁,0.125,9,8,1,0,0,0,1,1,0,0,0,0.222
3塁,0.5,5,4,2,0,0,0,1,1,0,0,0,0.6
1・2塁,0.25,6,4,1,1,0,0,2,2,0,0,0,0.5
1・3塁,0.0,3,2,0,0,0,0,0,1,0,0,0,0.333
2・3塁,0.4,5,5,2,1,0,1,2,0,0,0,0,0.4
満塁,0.5,5,4,2,1,0,0,0,0,1,0,0,0.6
得点圏,0.296,33,27,8,3,0,1,6,5,1,0,0,0.424
