種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,9.0,8,0,8,0,2,1,0,1,0,0,2,9.0,15,1,5,5,1,9,9,2.22,0.385,-,1.0
Visitor,4.22,12,0,12,0,0,5,0,5,0,0,0,10.2,9,1,8,5,1,5,5,1.31,0.22,-,2.13
