チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,2,0,2,0,0,0,0,0,0,0,0,3.0,2,0,0,0,0,0,0,0.67,0.2,-,99.0
日本ハム,19.29,3,0,3,0,0,1,0,1,0,0,0,2.1,6,1,2,1,0,5,5,3.0,0.462,-,0.47
ロッテ,2.84,7,0,7,0,1,1,0,1,0,0,1,6.1,6,0,5,5,2,2,2,1.74,0.261,-,3.17
楽天,3.0,3,0,3,0,0,1,0,1,0,0,0,3.0,3,0,2,1,0,1,1,1.33,0.273,-,3.0
オリックス,12.0,4,0,4,0,1,3,0,3,0,0,1,3.0,4,1,1,3,0,4,4,2.33,0.308,-,0.75
