種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.5,2,2,0,1,0,0,0,0,0,0,0,12.0,6,1,22,5,0,2,2,0.92,0.143,2.25,-
Visitor,0.93,2,1,1,0,0,1,0,1,0,0,0,9.2,8,0,9,2,1,1,1,1.03,0.235,1.13,-
