チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
日本ハム,3.60,1,1,0,0,0,0,0,0,0,0,0,5.0,3,1,11,4,0,2,2,1.4,0.167,1.80,-
ロッテ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天,0.00,2,1,1,1,0,1,0,1,0,0,0,9.0,4,0,12,2,1,0,0,0.67,0.133,2.57,99.00
西武,1.17,1,1,0,0,0,0,0,0,0,0,0,7.2,7,0,8,1,0,1,1,1.04,0.25,1.13,-
