種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.03,14,14,0,4,6,0,0,0,0,0,0,91.2,91,10,80,31,0,41,41,1.33,0.264,2.63,-
Visitor,5.57,7,7,0,0,4,0,0,0,0,0,0,42.0,44,5,39,17,4,26,26,1.45,0.27,2.63,-
